patient_id,conch_v1,conch_v15,gigapath,hibou_l,hoptimus0,hoptimus1,kaiko-vitb16,kaiko-vitb8,kaiko-vitl14,kaiko-vits16,kaiko-vits8,lunit-vits8,midnight12k,musk,phikon,phikon_v2,uni_v1,uni_v2,virchow,virchow2
TCGA-V4-A9EU-01,0.05140681564807892,0.051507238298654556,0.05231877788901329,0.05001518502831459,0.051759734749794006,0.05049896612763405,0.049629319459199905,0.05026524141430855,0.05097707360982895,0.044103581458330154,0.0443502701818943,0.04765898734331131,0.0511939711868763,0.051724035292863846,0.04985807463526726,0.05214604362845421,0.05249080806970596,0.050731100142002106,0.051534030586481094,0.04583070054650307
TCGA-V4-A9EV-01,0.051838502287864685,0.0514528714120388,0.05230047553777695,0.050537481904029846,0.05176663026213646,0.050516996532678604,0.050558704882860184,0.050152815878391266,0.05087656527757645,0.04240163788199425,0.04529321566224098,0.04770798608660698,0.05097806453704834,0.052276015281677246,0.05062098428606987,0.05074264481663704,0.05227586627006531,0.050425976514816284,0.0514044463634491,0.04587223380804062
TCGA-V4-A9EW-01,0.05151157081127167,0.051442306488752365,0.05290243402123451,0.05043850094079971,0.0519726425409317,0.05160113424062729,0.04990120604634285,0.05030684918165207,0.049857690930366516,0.04288877546787262,0.044760026037693024,0.04723282903432846,0.052040308713912964,0.05165540426969528,0.049731165170669556,0.05222379416227341,0.052239466458559036,0.051336869597435,0.051256366074085236,0.04470064491033554
TCGA-V4-A9EX-01,0.05156926065683365,0.05111303925514221,0.052334900945425034,0.05063371732831001,0.051920074969530106,0.051523126661777496,0.04904797300696373,0.050947967916727066,0.049882885068655014,0.04310491681098938,0.044641438871622086,0.046574290841817856,0.05257175490260124,0.05205586925148964,0.05002773553133011,0.05231722444295883,0.05145321786403656,0.05204173922538757,0.05182963237166405,0.044409312307834625
TCGA-V4-A9EY-01,0.052033424377441406,0.05162646621465683,0.05249428749084473,0.05046755447983742,0.05222140997648239,0.05127476155757904,0.04914886876940727,0.05048860237002373,0.050058938562870026,0.042807385325431824,0.04491620510816574,0.04719780012965202,0.051475148648023605,0.052058182656764984,0.050307538360357285,0.051219139248132706,0.0523172989487648,0.05103374645113945,0.05136634781956673,0.04548683762550354
TCGA-V4-A9EZ-01,0.051858849823474884,0.0512671023607254,0.05280287563800812,0.05026842653751373,0.05224045738577843,0.05188595503568649,0.04848860204219818,0.04993605986237526,0.04956438019871712,0.04255526885390282,0.045717112720012665,0.0461730882525444,0.05306963250041008,0.051299285143613815,0.04928259551525116,0.052138037979602814,0.05223847180604935,0.052099648863077164,0.051892876625061035,0.04522131383419037
TCGA-V4-A9F0-01,0.05168358236551285,0.05167187750339508,0.05199199169874191,0.05046467110514641,0.051976773887872696,0.05061553046107292,0.05071806535124779,0.04969727620482445,0.05085277557373047,0.04238472878932953,0.04583710432052612,0.047388315200805664,0.050661973655223846,0.05210469290614128,0.050423406064510345,0.05041630193591118,0.052458956837654114,0.05077037587761879,0.05116426944732666,0.046717382967472076
TCGA-V4-A9F1-01,0.051207203418016434,0.05085534602403641,0.051172904670238495,0.04904481768608093,0.051287226378917694,0.05006729066371918,0.051098912954330444,0.05067518725991249,0.05213825777173042,0.043923456221818924,0.04768507182598114,0.047727178782224655,0.05080021172761917,0.05194981396198273,0.05042455717921257,0.050210658460855484,0.051587823778390884,0.050817154347896576,0.0511695072054863,0.04615737870335579
TCGA-V4-A9F2-01,0.051973409950733185,0.05211569368839264,0.05179380625486374,0.05013014003634453,0.05186939239501953,0.051204998046159744,0.050124555826187134,0.04959271475672722,0.05063530430197716,0.04205405339598656,0.04546712711453438,0.0482235886156559,0.05098668858408928,0.05257543548941612,0.050518233329057693,0.05018697306513786,0.052667394280433655,0.050489023327827454,0.05127422511577606,0.04611716791987419
TCGA-V4-A9F3-01,0.051456842571496964,0.051628414541482925,0.0534977912902832,0.050930555909872055,0.053048502653837204,0.052734971046447754,0.04813256859779358,0.050185613334178925,0.04862261563539505,0.041543930768966675,0.04359017685055733,0.04634717106819153,0.05421851947903633,0.050671882927417755,0.04928319528698921,0.05285898596048355,0.050523791462183,0.05364149808883667,0.05252648517489433,0.04455646127462387
